,Anime Word Count,Manga Word Count,Referent,Link,Detail,Sentiment
598,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/ghost-in-the-shell-sac_2045-anime-season-2-trailer-reveals-insert-song-may-23-debut/.184094,Anime Spotlight : ,neutral
599,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/ghost-in-the-shell-sac_2045-anime-season-2-trailer-reveals-insert-song-may-23-debut/.184094,Anime : ,neutral
600,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/ghost-in-the-shell-sac_2045-anime-season-2-trailer-reveals-insert-song-may-23-debut/.184094,"News
Ghost in the Shell: SAC_2045 Anime Season 2's Trailer Reveals Insert Song, May 23 Debut :    posted on 2022-03-27 15:58 UTC-8 by Rafael Antonio Pineda",neutral
601,2,0,0,https://www.animenewsnetwork.com/news/2022-03-27/ghost-in-the-shell-sac_2045-anime-season-2-trailer-reveals-insert-song-may-23-debut/.184094,"Crunchyroll to Remove Food Wars!, Akame Ga Kill, BanG Dream!, Girls und Panzer, No Game No Life, More Anime :    Mar 27, 06:25 66 comments                 anime    Anime leave service on March 31 ― Crunchyroll announced on Thursday that the following anime will leave the service on March 31: Akame ga Kill! Amagi Brilliant Park Ano Natsu de Matteru (Waiting in the Summer) BanG Dream! BanG Dream! Season 2 Beyond the Boundary Black Bullet BTOOOM! Chivalry of a Failed Knight Diabolik Lovers DIABOLIK LOVERS II: MORE,BLOOD Familiar of Zero F Flowers of Evil Food Wars...",positive
602,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/ghost-in-the-shell-sac_2045-anime-season-2-trailer-reveals-insert-song-may-23-debut/.184094,"The Rising of the Shield Hero 2 Anime Unveils New Video, Visual :    Mar 27, 06:24 3 comments                 anime    2nd season premieres on April 6 ― The official website for The Rising of the Shield Hero 2, the second season of The Rising of the Shield Hero television anime series, began streaming a new promotional video for the anime on Saturday. The site also unveiled a new visual. The anime will premiere on the AT-X channel on Wednesday, April 6 at 10:00 p.m. (9:00 a.m. EDT), and it will also run on Tokyo MX, ...",positive
603,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/ghost-in-the-shell-sac_2045-anime-season-2-trailer-reveals-insert-song-may-23-debut/.184094,"Tatsunoko Pro's The Legend of Heroes: Sen no Kiseki Northern War Anime Reveals Visual :    Mar 27, 06:24 5 comments                 anime    Tatsunoko Pro revealed a visual on Saturday for The Legend of Heroes: Sen no Kiseki Northern War, its television anime adaptation of Nihon Falcom's The Legend of Heroes: Trails of Cold Steel (Eiyū Densetsu Sen no Kiseki) game series. Nihon Falcom announced the anime in March 2021 with a planned 2022 premiere, but now the anime is slated for early 2023 (although the above visual just lists a genera...",negative
604,2,0,0,https://www.animenewsnetwork.com/news/2022-03-27/ghost-in-the-shell-sac_2045-anime-season-2-trailer-reveals-insert-song-may-23-debut/.184094,"Spring 2022 Anime Trailer Watch Party With Mother's Basement! :    Mar 26, 01:00                 anime    Make sure to tune in LIVE tonight, at 6pm PDT/9pm EDT to catch all the trailers for the upcoming anime season! ― It's time to hope into a new season of anime and there's no better way to welcome in the new season than with the the Spring 2022 Anime Trailer Watch Party! This time we're joined by Mother's Basement AniTuber Geoff Thew. Make sure to tune in LIVE tonight, at 6pm PDT/9pm EDT to catch all t...",positive
605,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/ghost-in-the-shell-sac_2045-anime-season-2-trailer-reveals-insert-song-may-23-debut/.184094,"This Week in Anime - Is Shenmue the Animation the Perfect Video Game Adaptation? :    Mar 24, 21:00 10 comments                 anime    A protagonist that's thick as a brick, plenty of goons to bust, and all the forklift action a Shenmue fan could ask for. Is it possible that Shenmue the Animation is the perfect video game adaptation? ―  A protagonist that's thick as a brick, plenty of goons to bust, and all the forklift action a Shenmue fan could ask for. Is it possible that Shenmue the Animation is the perfect video game adaptation...",positive
606,1,1,0,https://www.animenewsnetwork.com/news/2022-03-27/ghost-in-the-shell-sac_2045-anime-season-2-trailer-reveals-insert-song-may-23-debut/.184094,Manga : ,neutral
607,1,1,0,https://www.animenewsnetwork.com/news/2022-03-27/ghost-in-the-shell-sac_2045-anime-season-2-trailer-reveals-insert-song-may-23-debut/.184094,"Sasaki and Miyano Manga Creator and Director On Crafting the Ideal “Boy's Life” Series :    Mar 27, 21:00                 anime                manga    ANN spoke to manga creator Shō Harusono and anime director Shinji Ishihara on how they crafted this sweet and mellow series. ― Sasaki and Miyano is a “boy's life” series about two high school boys falling in love within their everyday lives. The series has earned high praise since its web manga serialization days, and now it has become an anime. ANN spoke to manga creator Shō Harusono and anime direc...",positive
608,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/ultraman-season-2-anime-highlights-maya-in-character-video/.184092,Anime Spotlight : ,neutral
609,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/ultraman-season-2-anime-highlights-maya-in-character-video/.184092,Anime : ,neutral
610,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/ultraman-season-2-anime-highlights-maya-in-character-video/.184092,"News
Ultraman Season 2 Anime Highlights Maya in Character Video :    posted on 2022-03-27 15:27 UTC-8 by Crystalyn Hodgkins",neutral
611,2,0,0,https://www.animenewsnetwork.com/news/2022-03-27/ultraman-season-2-anime-highlights-maya-in-character-video/.184092,"Crunchyroll to Remove Food Wars!, Akame Ga Kill, BanG Dream!, Girls und Panzer, No Game No Life, More Anime :    Mar 27, 06:25 66 comments                 anime    Anime leave service on March 31 ― Crunchyroll announced on Thursday that the following anime will leave the service on March 31: Akame ga Kill! Amagi Brilliant Park Ano Natsu de Matteru (Waiting in the Summer) BanG Dream! BanG Dream! Season 2 Beyond the Boundary Black Bullet BTOOOM! Chivalry of a Failed Knight Diabolik Lovers DIABOLIK LOVERS II: MORE,BLOOD Familiar of Zero F Flowers of Evil Food Wars...",positive
612,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/ultraman-season-2-anime-highlights-maya-in-character-video/.184092,"The Rising of the Shield Hero 2 Anime Unveils New Video, Visual :    Mar 27, 06:24 3 comments                 anime    2nd season premieres on April 6 ― The official website for The Rising of the Shield Hero 2, the second season of The Rising of the Shield Hero television anime series, began streaming a new promotional video for the anime on Saturday. The site also unveiled a new visual. The anime will premiere on the AT-X channel on Wednesday, April 6 at 10:00 p.m. (9:00 a.m. EDT), and it will also run on Tokyo MX, ...",positive
613,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/ultraman-season-2-anime-highlights-maya-in-character-video/.184092,"Tatsunoko Pro's The Legend of Heroes: Sen no Kiseki Northern War Anime Reveals Visual :    Mar 27, 06:24 5 comments                 anime    Tatsunoko Pro revealed a visual on Saturday for The Legend of Heroes: Sen no Kiseki Northern War, its television anime adaptation of Nihon Falcom's The Legend of Heroes: Trails of Cold Steel (Eiyū Densetsu Sen no Kiseki) game series. Nihon Falcom announced the anime in March 2021 with a planned 2022 premiere, but now the anime is slated for early 2023 (although the above visual just lists a genera...",negative
614,2,0,0,https://www.animenewsnetwork.com/news/2022-03-27/ultraman-season-2-anime-highlights-maya-in-character-video/.184092,"Spring 2022 Anime Trailer Watch Party With Mother's Basement! :    Mar 26, 01:00                 anime    Make sure to tune in LIVE tonight, at 6pm PDT/9pm EDT to catch all the trailers for the upcoming anime season! ― It's time to hope into a new season of anime and there's no better way to welcome in the new season than with the the Spring 2022 Anime Trailer Watch Party! This time we're joined by Mother's Basement AniTuber Geoff Thew. Make sure to tune in LIVE tonight, at 6pm PDT/9pm EDT to catch all t...",positive
615,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/ultraman-season-2-anime-highlights-maya-in-character-video/.184092,"This Week in Anime - Is Shenmue the Animation the Perfect Video Game Adaptation? :    Mar 24, 21:00 10 comments                 anime    A protagonist that's thick as a brick, plenty of goons to bust, and all the forklift action a Shenmue fan could ask for. Is it possible that Shenmue the Animation is the perfect video game adaptation? ―  A protagonist that's thick as a brick, plenty of goons to bust, and all the forklift action a Shenmue fan could ask for. Is it possible that Shenmue the Animation is the perfect video game adaptation...",positive
616,1,1,0,https://www.animenewsnetwork.com/news/2022-03-27/ultraman-season-2-anime-highlights-maya-in-character-video/.184092,Manga : ,neutral
617,1,1,0,https://www.animenewsnetwork.com/news/2022-03-27/ultraman-season-2-anime-highlights-maya-in-character-video/.184092,"Sasaki and Miyano Manga Creator and Director On Crafting the Ideal “Boy's Life” Series :    Mar 27, 21:00                 anime                manga    ANN spoke to manga creator Shō Harusono and anime director Shinji Ishihara on how they crafted this sweet and mellow series. ― Sasaki and Miyano is a “boy's life” series about two high school boys falling in love within their everyday lives. The series has earned high praise since its web manga serialization days, and now it has become an anime. ANN spoke to manga creator Shō Harusono and anime direc...",positive
618,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/key-prima-doll-anime-video-reveals-more-staff-song/.184091,Anime Spotlight : ,neutral
619,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/key-prima-doll-anime-video-reveals-more-staff-song/.184091,Anime : ,neutral
620,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/key-prima-doll-anime-video-reveals-more-staff-song/.184091,"News
Key's Prima Doll Anime Video Reveals More Staff, Song :    posted on 2022-03-27 15:18 UTC-8 by Rafael Antonio Pineda",positive
621,2,0,0,https://www.animenewsnetwork.com/news/2022-03-27/key-prima-doll-anime-video-reveals-more-staff-song/.184091,"Crunchyroll to Remove Food Wars!, Akame Ga Kill, BanG Dream!, Girls und Panzer, No Game No Life, More Anime :    Mar 27, 06:25 66 comments                 anime    Anime leave service on March 31 ― Crunchyroll announced on Thursday that the following anime will leave the service on March 31: Akame ga Kill! Amagi Brilliant Park Ano Natsu de Matteru (Waiting in the Summer) BanG Dream! BanG Dream! Season 2 Beyond the Boundary Black Bullet BTOOOM! Chivalry of a Failed Knight Diabolik Lovers DIABOLIK LOVERS II: MORE,BLOOD Familiar of Zero F Flowers of Evil Food Wars...",positive
622,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/key-prima-doll-anime-video-reveals-more-staff-song/.184091,"The Rising of the Shield Hero 2 Anime Unveils New Video, Visual :    Mar 27, 06:24 3 comments                 anime    2nd season premieres on April 6 ― The official website for The Rising of the Shield Hero 2, the second season of The Rising of the Shield Hero television anime series, began streaming a new promotional video for the anime on Saturday. The site also unveiled a new visual. The anime will premiere on the AT-X channel on Wednesday, April 6 at 10:00 p.m. (9:00 a.m. EDT), and it will also run on Tokyo MX, ...",positive
623,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/key-prima-doll-anime-video-reveals-more-staff-song/.184091,"Tatsunoko Pro's The Legend of Heroes: Sen no Kiseki Northern War Anime Reveals Visual :    Mar 27, 06:24 5 comments                 anime    Tatsunoko Pro revealed a visual on Saturday for The Legend of Heroes: Sen no Kiseki Northern War, its television anime adaptation of Nihon Falcom's The Legend of Heroes: Trails of Cold Steel (Eiyū Densetsu Sen no Kiseki) game series. Nihon Falcom announced the anime in March 2021 with a planned 2022 premiere, but now the anime is slated for early 2023 (although the above visual just lists a genera...",negative
624,2,0,0,https://www.animenewsnetwork.com/news/2022-03-27/key-prima-doll-anime-video-reveals-more-staff-song/.184091,"Spring 2022 Anime Trailer Watch Party With Mother's Basement! :    Mar 26, 01:00                 anime    Make sure to tune in LIVE tonight, at 6pm PDT/9pm EDT to catch all the trailers for the upcoming anime season! ― It's time to hope into a new season of anime and there's no better way to welcome in the new season than with the the Spring 2022 Anime Trailer Watch Party! This time we're joined by Mother's Basement AniTuber Geoff Thew. Make sure to tune in LIVE tonight, at 6pm PDT/9pm EDT to catch all t...",positive
625,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/key-prima-doll-anime-video-reveals-more-staff-song/.184091,"This Week in Anime - Is Shenmue the Animation the Perfect Video Game Adaptation? :    Mar 24, 21:00 10 comments                 anime    A protagonist that's thick as a brick, plenty of goons to bust, and all the forklift action a Shenmue fan could ask for. Is it possible that Shenmue the Animation is the perfect video game adaptation? ―  A protagonist that's thick as a brick, plenty of goons to bust, and all the forklift action a Shenmue fan could ask for. Is it possible that Shenmue the Animation is the perfect video game adaptation...",positive
626,1,1,0,https://www.animenewsnetwork.com/news/2022-03-27/key-prima-doll-anime-video-reveals-more-staff-song/.184091,Manga : ,neutral
627,1,1,0,https://www.animenewsnetwork.com/news/2022-03-27/key-prima-doll-anime-video-reveals-more-staff-song/.184091,"Sasaki and Miyano Manga Creator and Director On Crafting the Ideal “Boy's Life” Series :    Mar 27, 21:00                 anime                manga    ANN spoke to manga creator Shō Harusono and anime director Shinji Ishihara on how they crafted this sweet and mellow series. ― Sasaki and Miyano is a “boy's life” series about two high school boys falling in love within their everyday lives. The series has earned high praise since its web manga serialization days, and now it has become an anime. ANN spoke to manga creator Shō Harusono and anime direc...",positive
628,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/thatgamecompany-sky-children-of-the-light-game-gets-animation-project/.184070,Anime Spotlight : ,neutral
629,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/thatgamecompany-sky-children-of-the-light-game-gets-animation-project/.184070,Anime : ,neutral
630,2,0,0,https://www.animenewsnetwork.com/news/2022-03-27/thatgamecompany-sky-children-of-the-light-game-gets-animation-project/.184070,"Crunchyroll to Remove Food Wars!, Akame Ga Kill, BanG Dream!, Girls und Panzer, No Game No Life, More Anime :    Mar 27, 06:25 66 comments                 anime    Anime leave service on March 31 ― Crunchyroll announced on Thursday that the following anime will leave the service on March 31: Akame ga Kill! Amagi Brilliant Park Ano Natsu de Matteru (Waiting in the Summer) BanG Dream! BanG Dream! Season 2 Beyond the Boundary Black Bullet BTOOOM! Chivalry of a Failed Knight Diabolik Lovers DIABOLIK LOVERS II: MORE,BLOOD Familiar of Zero F Flowers of Evil Food Wars...",positive
631,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/thatgamecompany-sky-children-of-the-light-game-gets-animation-project/.184070,"The Rising of the Shield Hero 2 Anime Unveils New Video, Visual :    Mar 27, 06:24 3 comments                 anime    2nd season premieres on April 6 ― The official website for The Rising of the Shield Hero 2, the second season of The Rising of the Shield Hero television anime series, began streaming a new promotional video for the anime on Saturday. The site also unveiled a new visual. The anime will premiere on the AT-X channel on Wednesday, April 6 at 10:00 p.m. (9:00 a.m. EDT), and it will also run on Tokyo MX, ...",positive
632,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/thatgamecompany-sky-children-of-the-light-game-gets-animation-project/.184070,"Tatsunoko Pro's The Legend of Heroes: Sen no Kiseki Northern War Anime Reveals Visual :    Mar 27, 06:24 5 comments                 anime    Tatsunoko Pro revealed a visual on Saturday for The Legend of Heroes: Sen no Kiseki Northern War, its television anime adaptation of Nihon Falcom's The Legend of Heroes: Trails of Cold Steel (Eiyū Densetsu Sen no Kiseki) game series. Nihon Falcom announced the anime in March 2021 with a planned 2022 premiere, but now the anime is slated for early 2023 (although the above visual just lists a genera...",negative
633,2,0,0,https://www.animenewsnetwork.com/news/2022-03-27/thatgamecompany-sky-children-of-the-light-game-gets-animation-project/.184070,"Spring 2022 Anime Trailer Watch Party With Mother's Basement! :    Mar 26, 01:00                 anime    Make sure to tune in LIVE tonight, at 6pm PDT/9pm EDT to catch all the trailers for the upcoming anime season! ― It's time to hope into a new season of anime and there's no better way to welcome in the new season than with the the Spring 2022 Anime Trailer Watch Party! This time we're joined by Mother's Basement AniTuber Geoff Thew. Make sure to tune in LIVE tonight, at 6pm PDT/9pm EDT to catch all t...",positive
634,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/thatgamecompany-sky-children-of-the-light-game-gets-animation-project/.184070,"This Week in Anime - Is Shenmue the Animation the Perfect Video Game Adaptation? :    Mar 24, 21:00 10 comments                 anime    A protagonist that's thick as a brick, plenty of goons to bust, and all the forklift action a Shenmue fan could ask for. Is it possible that Shenmue the Animation is the perfect video game adaptation? ―  A protagonist that's thick as a brick, plenty of goons to bust, and all the forklift action a Shenmue fan could ask for. Is it possible that Shenmue the Animation is the perfect video game adaptation...",positive
635,1,1,0,https://www.animenewsnetwork.com/news/2022-03-27/thatgamecompany-sky-children-of-the-light-game-gets-animation-project/.184070,Manga : ,neutral
636,1,1,0,https://www.animenewsnetwork.com/news/2022-03-27/thatgamecompany-sky-children-of-the-light-game-gets-animation-project/.184070,"Sasaki and Miyano Manga Creator and Director On Crafting the Ideal “Boy's Life” Series :    Mar 27, 21:00                 anime                manga    ANN spoke to manga creator Shō Harusono and anime director Shinji Ishihara on how they crafted this sweet and mellow series. ― Sasaki and Miyano is a “boy's life” series about two high school boys falling in love within their everyday lives. The series has earned high praise since its web manga serialization days, and now it has become an anime. ANN spoke to manga creator Shō Harusono and anime direc...",positive
637,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/nanoha-creator-masaki-tsuzuki-extreme-hearts-anime-previewed-in-video/.184084,Anime Spotlight : ,neutral
638,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/nanoha-creator-masaki-tsuzuki-extreme-hearts-anime-previewed-in-video/.184084,Anime : ,neutral
639,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/nanoha-creator-masaki-tsuzuki-extreme-hearts-anime-previewed-in-video/.184084,"News
Nanoha Creator Masaki Tsuzuki's Extreme Hearts Anime Previewed in Video :    posted on 2022-03-27 14:13 UTC-8 by Crystalyn Hodgkins",negative
640,2,0,0,https://www.animenewsnetwork.com/news/2022-03-27/nanoha-creator-masaki-tsuzuki-extreme-hearts-anime-previewed-in-video/.184084,"ParaGraph 8 : Sources: AnimeJapan 2022 stage presentation, Extreme Hearts anime's website, Anime! Anime!",negative
641,2,0,0,https://www.animenewsnetwork.com/news/2022-03-27/nanoha-creator-masaki-tsuzuki-extreme-hearts-anime-previewed-in-video/.184084,"Crunchyroll to Remove Food Wars!, Akame Ga Kill, BanG Dream!, Girls und Panzer, No Game No Life, More Anime :    Mar 27, 06:25 66 comments                 anime    Anime leave service on March 31 ― Crunchyroll announced on Thursday that the following anime will leave the service on March 31: Akame ga Kill! Amagi Brilliant Park Ano Natsu de Matteru (Waiting in the Summer) BanG Dream! BanG Dream! Season 2 Beyond the Boundary Black Bullet BTOOOM! Chivalry of a Failed Knight Diabolik Lovers DIABOLIK LOVERS II: MORE,BLOOD Familiar of Zero F Flowers of Evil Food Wars...",positive
642,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/nanoha-creator-masaki-tsuzuki-extreme-hearts-anime-previewed-in-video/.184084,"The Rising of the Shield Hero 2 Anime Unveils New Video, Visual :    Mar 27, 06:24 3 comments                 anime    2nd season premieres on April 6 ― The official website for The Rising of the Shield Hero 2, the second season of The Rising of the Shield Hero television anime series, began streaming a new promotional video for the anime on Saturday. The site also unveiled a new visual. The anime will premiere on the AT-X channel on Wednesday, April 6 at 10:00 p.m. (9:00 a.m. EDT), and it will also run on Tokyo MX, ...",positive
643,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/nanoha-creator-masaki-tsuzuki-extreme-hearts-anime-previewed-in-video/.184084,"Tatsunoko Pro's The Legend of Heroes: Sen no Kiseki Northern War Anime Reveals Visual :    Mar 27, 06:24 5 comments                 anime    Tatsunoko Pro revealed a visual on Saturday for The Legend of Heroes: Sen no Kiseki Northern War, its television anime adaptation of Nihon Falcom's The Legend of Heroes: Trails of Cold Steel (Eiyū Densetsu Sen no Kiseki) game series. Nihon Falcom announced the anime in March 2021 with a planned 2022 premiere, but now the anime is slated for early 2023 (although the above visual just lists a genera...",negative
644,2,0,0,https://www.animenewsnetwork.com/news/2022-03-27/nanoha-creator-masaki-tsuzuki-extreme-hearts-anime-previewed-in-video/.184084,"Spring 2022 Anime Trailer Watch Party With Mother's Basement! :    Mar 26, 01:00                 anime    Make sure to tune in LIVE tonight, at 6pm PDT/9pm EDT to catch all the trailers for the upcoming anime season! ― It's time to hope into a new season of anime and there's no better way to welcome in the new season than with the the Spring 2022 Anime Trailer Watch Party! This time we're joined by Mother's Basement AniTuber Geoff Thew. Make sure to tune in LIVE tonight, at 6pm PDT/9pm EDT to catch all t...",positive
645,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/nanoha-creator-masaki-tsuzuki-extreme-hearts-anime-previewed-in-video/.184084,"This Week in Anime - Is Shenmue the Animation the Perfect Video Game Adaptation? :    Mar 24, 21:00 10 comments                 anime    A protagonist that's thick as a brick, plenty of goons to bust, and all the forklift action a Shenmue fan could ask for. Is it possible that Shenmue the Animation is the perfect video game adaptation? ―  A protagonist that's thick as a brick, plenty of goons to bust, and all the forklift action a Shenmue fan could ask for. Is it possible that Shenmue the Animation is the perfect video game adaptation...",positive
646,1,1,0,https://www.animenewsnetwork.com/news/2022-03-27/nanoha-creator-masaki-tsuzuki-extreme-hearts-anime-previewed-in-video/.184084,Manga : ,neutral
647,1,1,0,https://www.animenewsnetwork.com/news/2022-03-27/nanoha-creator-masaki-tsuzuki-extreme-hearts-anime-previewed-in-video/.184084,"Sasaki and Miyano Manga Creator and Director On Crafting the Ideal “Boy's Life” Series :    Mar 27, 21:00                 anime                manga    ANN spoke to manga creator Shō Harusono and anime director Shinji Ishihara on how they crafted this sweet and mellow series. ― Sasaki and Miyano is a “boy's life” series about two high school boys falling in love within their everyday lives. The series has earned high praise since its web manga serialization days, and now it has become an anime. ANN spoke to manga creator Shō Harusono and anime direc...",positive
648,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/reincarnated-as-a-sword-anime-video-reveals-staff-october-premiere/.184088,Anime Spotlight : ,neutral
649,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/reincarnated-as-a-sword-anime-video-reveals-staff-october-premiere/.184088,Anime : ,neutral
650,2,0,0,https://www.animenewsnetwork.com/news/2022-03-27/reincarnated-as-a-sword-anime-video-reveals-staff-october-premiere/.184088,"Crunchyroll to Remove Food Wars!, Akame Ga Kill, BanG Dream!, Girls und Panzer, No Game No Life, More Anime :    Mar 27, 06:25 66 comments                 anime    Anime leave service on March 31 ― Crunchyroll announced on Thursday that the following anime will leave the service on March 31: Akame ga Kill! Amagi Brilliant Park Ano Natsu de Matteru (Waiting in the Summer) BanG Dream! BanG Dream! Season 2 Beyond the Boundary Black Bullet BTOOOM! Chivalry of a Failed Knight Diabolik Lovers DIABOLIK LOVERS II: MORE,BLOOD Familiar of Zero F Flowers of Evil Food Wars...",positive
651,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/reincarnated-as-a-sword-anime-video-reveals-staff-october-premiere/.184088,"The Rising of the Shield Hero 2 Anime Unveils New Video, Visual :    Mar 27, 06:24 3 comments                 anime    2nd season premieres on April 6 ― The official website for The Rising of the Shield Hero 2, the second season of The Rising of the Shield Hero television anime series, began streaming a new promotional video for the anime on Saturday. The site also unveiled a new visual. The anime will premiere on the AT-X channel on Wednesday, April 6 at 10:00 p.m. (9:00 a.m. EDT), and it will also run on Tokyo MX, ...",positive
652,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/reincarnated-as-a-sword-anime-video-reveals-staff-october-premiere/.184088,"Tatsunoko Pro's The Legend of Heroes: Sen no Kiseki Northern War Anime Reveals Visual :    Mar 27, 06:24 5 comments                 anime    Tatsunoko Pro revealed a visual on Saturday for The Legend of Heroes: Sen no Kiseki Northern War, its television anime adaptation of Nihon Falcom's The Legend of Heroes: Trails of Cold Steel (Eiyū Densetsu Sen no Kiseki) game series. Nihon Falcom announced the anime in March 2021 with a planned 2022 premiere, but now the anime is slated for early 2023 (although the above visual just lists a genera...",negative
653,2,0,0,https://www.animenewsnetwork.com/news/2022-03-27/reincarnated-as-a-sword-anime-video-reveals-staff-october-premiere/.184088,"Spring 2022 Anime Trailer Watch Party With Mother's Basement! :    Mar 26, 01:00                 anime    Make sure to tune in LIVE tonight, at 6pm PDT/9pm EDT to catch all the trailers for the upcoming anime season! ― It's time to hope into a new season of anime and there's no better way to welcome in the new season than with the the Spring 2022 Anime Trailer Watch Party! This time we're joined by Mother's Basement AniTuber Geoff Thew. Make sure to tune in LIVE tonight, at 6pm PDT/9pm EDT to catch all t...",positive
654,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/reincarnated-as-a-sword-anime-video-reveals-staff-october-premiere/.184088,"This Week in Anime - Is Shenmue the Animation the Perfect Video Game Adaptation? :    Mar 24, 21:00 10 comments                 anime    A protagonist that's thick as a brick, plenty of goons to bust, and all the forklift action a Shenmue fan could ask for. Is it possible that Shenmue the Animation is the perfect video game adaptation? ―  A protagonist that's thick as a brick, plenty of goons to bust, and all the forklift action a Shenmue fan could ask for. Is it possible that Shenmue the Animation is the perfect video game adaptation...",positive
655,1,1,0,https://www.animenewsnetwork.com/news/2022-03-27/reincarnated-as-a-sword-anime-video-reveals-staff-october-premiere/.184088,Manga : ,neutral
656,1,1,0,https://www.animenewsnetwork.com/news/2022-03-27/reincarnated-as-a-sword-anime-video-reveals-staff-october-premiere/.184088,"Sasaki and Miyano Manga Creator and Director On Crafting the Ideal “Boy's Life” Series :    Mar 27, 21:00                 anime                manga    ANN spoke to manga creator Shō Harusono and anime director Shinji Ishihara on how they crafted this sweet and mellow series. ― Sasaki and Miyano is a “boy's life” series about two high school boys falling in love within their everyday lives. The series has earned high praise since its web manga serialization days, and now it has become an anime. ANN spoke to manga creator Shō Harusono and anime direc...",positive
657,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/rpg-real-estate-anime-unveils-more-cast-2nd-key-visual/.184085,Anime Spotlight : ,neutral
658,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/rpg-real-estate-anime-unveils-more-cast-2nd-key-visual/.184085,Anime : ,neutral
659,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/rpg-real-estate-anime-unveils-more-cast-2nd-key-visual/.184085,"News
RPG Real Estate Anime Unveils More Cast, 2nd Key Visual :    posted on 2022-03-27 13:57 UTC-8 by Rafael Antonio Pineda",positive
660,2,0,0,https://www.animenewsnetwork.com/news/2022-03-27/rpg-real-estate-anime-unveils-more-cast-2nd-key-visual/.184085,"Crunchyroll to Remove Food Wars!, Akame Ga Kill, BanG Dream!, Girls und Panzer, No Game No Life, More Anime :    Mar 27, 06:25 66 comments                 anime    Anime leave service on March 31 ― Crunchyroll announced on Thursday that the following anime will leave the service on March 31: Akame ga Kill! Amagi Brilliant Park Ano Natsu de Matteru (Waiting in the Summer) BanG Dream! BanG Dream! Season 2 Beyond the Boundary Black Bullet BTOOOM! Chivalry of a Failed Knight Diabolik Lovers DIABOLIK LOVERS II: MORE,BLOOD Familiar of Zero F Flowers of Evil Food Wars...",positive
661,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/rpg-real-estate-anime-unveils-more-cast-2nd-key-visual/.184085,"The Rising of the Shield Hero 2 Anime Unveils New Video, Visual :    Mar 27, 06:24 3 comments                 anime    2nd season premieres on April 6 ― The official website for The Rising of the Shield Hero 2, the second season of The Rising of the Shield Hero television anime series, began streaming a new promotional video for the anime on Saturday. The site also unveiled a new visual. The anime will premiere on the AT-X channel on Wednesday, April 6 at 10:00 p.m. (9:00 a.m. EDT), and it will also run on Tokyo MX, ...",positive
662,1,0,0,https://www.animenewsnetwork.com/news/2022-03-27/rpg-real-estate-anime-unveils-more-cast-2nd-key-visual/.184085,"Tatsunoko Pro's The Legend of Heroes: Sen no Kiseki Northern War Anime Reveals Visual :    Mar 27, 06:24 5 comments                 anime    Tatsunoko Pro revealed a visual on Saturday for The Legend of Heroes: Sen no Kiseki Northern War, its television anime adaptation of Nihon Falcom's The Legend of Heroes: Trails of Cold Steel (Eiyū Densetsu Sen no Kiseki) game series. Nihon Falcom announced the anime in March 2021 with a planned 2022 premiere, but now the anime is slated for early 2023 (although the above visual just lists a genera...",negative
